NAME,LATITUDE,LONGITUDE
INGLESIDE OXY SUBSTATION,27.8805388,-97.2417833
HECKER SUBSTATION,27.9048779,-97.2829086
INGLESIDE COGENERATION SWITCHYARD,27.8820279,-97.2466139
GREGORY SWITCHYARD,27.8889286,-97.2575287
DUPONT PP1 SUBSTATION,27.8803854,-97.24746
MCCAMPBELL SUBSTATION,27.9150839,-97.2686403
GREGORY SUBSTATION,27.9232997,-97.3092544
PORTLAND SUBSTATION,27.8878114,-97.3224165
WEST SINTON SUBSTATION,28.0265228,-97.6424242
WEST SINTON SWITCHING STATION,27.9983911,-97.6474907
BONNIEVIEW SUBSTATION,28.1845564,-97.3135833
MEDIO CREEK SUBSTATION,28.2534228,-97.3399067
HAISLEY SUBSTATION,28.0949434,-97.4936
REFUGIO SUBSTATION,28.349435,-97.3449358
TATTON SUBSTATION,28.2095445,-96.9899938
HEARD SUBSTATION,28.2790507,-97.2965985
WOODSBORO SUBSTATION,28.2348886,-97.2940298
WESER SUBSTATION,28.831949,-97.3675984
CHARCO SUBSTATION,28.7535721,-97.6164701
SCHROEDER SUBSTATION,28.8224039,-97.2239582
BIG OAK SUBSTATION,28.5587392,-97.641889
GOLIAD SUBSTATION,28.6621834,-97.3838348
ALOE SUBSTATION,28.7803035,-97.0703222
AIRCO SUBSTATION,28.5098979,-96.7959532
GRETA SUBSTATION,28.3820951,-97.1924354
WARBURTON SUBSTATION,28.5983135,-97.0474449
MCFADDEN SUBSTATION,28.5549951,-97.0584897
PLACEDO SUBSTATION,28.6687797,-96.859755
FORMOSA PLASTICS CFB SUBSTATION,28.6512472,-96.540011
KAMEY SUBSTATION,28.6562954,-96.7533338
POINT COMFORT SUBSTATION,28.6738099,-96.5581529
WEAVER ROAD SUBSTATION,28.7015958,-96.9486161
BIG THREE SUBSTATION,28.6513803,-96.9140266
PORT O'CONNOR SUBSTATION,28.4311979,-96.4630265
SEADRIFT SUBSTATION,28.4166938,-96.667762
TWIN PINES SWITCHING STATION,28.8547601,-96.9708011
LONE TREE SUBSTATION,28.8005956,-96.8831346
NORTH VICTORIA SUBSTATION,28.8070816,-96.9834428
LEARY LANE SUBSTATION,28.8429117,-96.9791915
FOSTER FIELD SUBSTATION,28.8195062,-96.9296872
TWIN PINES SUBSTATION,28.8462058,-96.9731991
MAGRUDER SUBSTATION,28.8412473,-97.009854
VICTORIA SWITCHING STATION,28.7867023,-97.0104967
VAN HUMBLE SUBSTATION,28.8038306,-96.630677
ETP SUBSTATION,29.1082424,-96.5360227
CORDELE SUBSTATION,29.0780313,-96.5541101
LOUISE SUBSTATION,29.1045678,-96.4540463
EL TORO SWITCHING STATION,28.960804,-96.7262671
EL TORO SUBSTATION,28.9602338,-96.7084765
INEZ SUBSTATION,28.9086505,-96.8039413
FORDTRAN SUBSTATION,29.1051321,-97.0221122
NUSERY SUBSTATION,28.9226287,-97.0964726
CELANESE BAY CITY SUBSTATION,28.8679442,-96.0155965
TIN TOP SUBSTATION,28.7724093,-96.1254199
OLIVIA SUBSTATION,28.6890742,-96.4530061
SOUTH TEXAS PROJECT PUMP SUBSTATION,28.7753169,-95.9981796
DANEVANG SUBSTATION,29.0647396,-96.1923266
MIDFIELD WEST SUBSTATION,29.0130942,-96.2569459
RED BLUFF SUBSTATION,28.8863974,-96.5248784
TENARIS SUBSTATION,28.9930882,-95.9120064
BAY CITY PUMP SUBSTATION,28.9797729,-96.0118898
MAGILL SUBSTATION,29.0123491,-95.9693286
LANE CITY PUMP SUBSTATION,29.1933412,-96.0716946
ROUND MOTT SUBSTATION,29.230076,-96.4171991
PAINVIEW SUBSTATION,29.1439097,-96.2272631
RICEBIRD SUBSTATION,29.2339415,-96.2784708
VAN VLECK SUBSTATION,29.0192046,-95.8975775
CLEMVILLE SUBSTATION,28.9978044,-96.1505728
CLEMVILLE SOUTH SUBSTATION,28.9834084,-96.1430773
SALT DOME SUBSTATION,28.9934413,-96.1417347
TRES PALACIOUS SUBSTATION,29.0010833,-96.1409075
CLEMVILLE NORTH SUBSTATION,29.0108674,-96.1331573
CLEMVILLE SWITCHING STATION,29.0279422,-96.1334613
HUGO SUBSTATION,34.0191303,-95.3124576
RAINY CREEK SUBSTATION,32.5023025,-99.7008545
ABILENE AILEEN SUBSTATION,32.4886637,-99.7002004
WALNUT STREET SUBSTATION,32.4735191,-99.7295682
VOGEL STREET SUBSTATION,32.4790518,-99.7586247
MAPLE STREET SUBSTATION,32.4041606,-99.7257068
ELMDALE SUBSTATION,32.4348783,-99.6392169
ABILENE EAST SWITCHING STATION,32.4533109,-99.6980186
ABILENE EAST SUBSTATION,32.4527876,-99.699777
COUNTRY CLUB SUBSTATION,32.4021549,-99.7430436
OVER STREET SUBSTATION,32.4180124,-99.7567532
ABILENE MCMURRY SUBSTATION,32.432,-99.7529302
SHELTON STREET SUBSTATION,32.4527203,-99.7544229
HARTFORD STREET SUBSTATION,32.4336634,-99.7853027
DYESS AIR FORCE BASE #1 SUBSTATION,32.4378683,-99.8448461
DYESS AIR FORCE BASE #2 SUBSTATION,32.414513,-99.8350447
DYESS AIR FORCE BASE #3 SUBSTATION,32.417468,-99.8189874
WEST LAS VEGAS SUBSTATION,35.5902186,-105.2366737
ABILENE OIL MILL SUBSTATION,32.4393315,-99.7280318
VINSON STATION,32.3595266,-99.7000027
WEST TEXAS GULF SUBSTATION,32.3879081,-99.7174274
CHURCH SUBSTATION,32.3671438,-99.5255088
ESTES STATION,32.3658655,-99.5256373
POTOSI SUBSTATION,32.3290469,-99.6230875
HOLDER SUBSTATION,31.9135118,-98.9784928
RISING STAR SUBSTATION,32.0944531,-98.9727017
CROSS PLAINS SUBSTATION,32.1218043,-99.1687276
DRESSEY SUBSTATION,32.1057246,-99.2279208
PADUCAH SOUTH SUBSTATION,33.9802512,-100.3269511
PADUCAH CITY SUBSTATION,34.0146962,-100.2993742
PADUCAH CLARE STREET SUBSTATION,34.0051885,-100.2992757
ANSON SUBSTATION,32.7583522,-99.8912778
HAWLEY HUMBLE-EXXON SUBSTATION,32.6316803,-99.8092171
DELK SUBSTATION,32.5802714,-99.7667851
NUGENT SUBSTATION,32.6937158,-99.6748451
CALIFORNIA CREEK SUBSTATION,33.0721023,-99.5569829
ABILENE ONYX SUBSTATION,32.5468883,-99.7708742
HUBBARD BOOSTER #1 SUBSTATION,32.6588503,-99.4117594
FORT PHANTOM CLEAR FORK PUMP SUBSTATION,32.6105806,-99.6915851
FORT PHANTOM EAST PUMP SUBSTATION,32.5965072,-99.6802494
ROBERTS PRISON SUBSTATION,32.5545626,-99.6397236
FORT PHANTOM SWITCHYARD,32.5826099,-99.6823378
NEAS SUBSTATION,32.5322354,-99.6882359
HORTON SUBSTATION,32.5325845,-99.686367
MESQUITE SUBSTATION,32.6287758,-99.54042
NIMROD SUBSTATION,32.2717751,-99.0106737
WRIGHT SUBSTATION,32.2629217,-98.1910947
NORFORK SUBSTATION,32.2431282,-98.2236262
CARLTON SUBSTATION,31.9835266,-98.1902108
MOUNTARY SUBSTATION,32.075523,-98.4318283
DOWNING SUBSTATION,32.0209572,-98.5517548
STEPHENVILLE SUBSTATION,32.2051794,-98.2328452
SELDEN SUBSTATION,32.1867705,-98.1572759
JOHNSVILLE SUBSTATION,32.1218502,-97.9455339
HUBBARD BOOSTER #2 SUBSTATION,32.7122559,-99.2246444
ALBANY SUBSTATION,32.72364,-99.2926454
ALBANY FOUNDRY SUBSTATION,32.6653858,-99.2348176
MORAN SUBSTATION,32.5463523,-99.163375
PUTNAM SUBSTATION,32.3719297,-99.2015185
BAIRD CITY SUBSTATION,32.4093367,-99.3866208
PUTNAM SWITCHING STATION,32.3836909,-99.1940317
CLYDE SUBSTATION,32.4156708,-99.5044195
DENTON VALLEY SUBSTATION,32.2575524,-99.5394519
CLYDE MAGNOLIA STATION,32.3579476,-99.5895385
MCADAMS SUBSTATION,33.9838936,-100.0257894
CROWELL SUBSTATION,33.9822943,-99.7227764
COPPER BREAKS SUBSTATION,34.1616614,-99.7386815
THROCKMORTON WOODSON OIL SUBSTATION,33.2208562,-99.2330107
TRUSCOTT HUMBLE SUBSTATION,33.7701448,-100.0479314
BENJAMIN SUBSTATION,33.5845785,-99.8009689
TRUSCOTT CITY SUBSTATION,33.7487305,-99.8101996
WEINERT SUBSTATION,33.32454,-99.6710169
BUSH KNOB SUBSTATION,33.1052988,-99.1786592
THROCKMORTON SUBSTATION,33.1784206,-99.1785983
VERTIGO WIND SUBSTATION,33.6446357,-99.4213944
FOXTAIL SWITCHING STATION,33.6463144,-99.420794
BAKER RANCH SUBSTATION,33.3698743,-99.5891474
CORINTH SUBSTATION,32.8550978,-99.8687297
STAMFORD SUBSTATION,32.9438765,-99.8095104
JOSSELETT SUBSTATION,33.2587523,-99.6959748
HASKELL TEXAS PIPELINE SUBSTATION,33.2901526,-99.6069279
ASPERMONT SUBSTATION,33.1395697,-100.2262434
SWENSON SUBSTATION,33.1826238,-100.3117072
PEACOCK SUBSTATION,33.1763612,-100.3915217
JAYTON SUBSTATION,33.2709129,-100.6264069
GIRARD SUBSTATION,33.359759,-100.664802
CLAIREMONT SUBSTATION,33.2065035,-100.8673716
WOLFGANG SWITCHING STATION,33.0031454,-100.5260512
MOZART SUBSTATION,32.9942365,-100.5316381
ROTAN SUBSTATION,32.8391979,-100.4538066
ROBY SUBSTATION,32.7486564,-100.3778314
LONGWORTH SUBSTATION,32.6718767,-100.3583579
HAMLIN TEXAS PIPELINE SUBSTATION,32.9351384,-100.2277818
ASPERMONT CONTINENTAL OIL SUBSTATION,33.0886567,-100.1962584
HAMLIN SHELL PUMP SUBSTATION,32.973239,-100.1549071
HAMLIN SUBSTATION,32.8923611,-100.0986327
HAMLIN PLASTERCO SUBSTATION,32.8376012,-100.1840258
RULE SUBSTATION,33.1892507,-99.8899411
KNOX CITY SUBSTATION,33.422314,-99.8187602
POINTER SWITCHING STATION,33.4036389,-99.8333945
ROCHESTER SUBSTATION,33.3171025,-99.8567827
BISSETT SUBSTATION,33.3516818,-100.2099813
KATZ SUBSTATION,33.3972257,-100.0103621
KNOX SUBSTATION,33.3889313,-99.8914482
BERNARDO SUBSTATION,29.7541013,-96.3991754
SKY GLOBAL POWER ONE SUBSTATION,29.5502847,-96.5384744
ROCK ISLAND SUBSTATION,29.5500646,-96.5379057
SHERIDAN SUBSTATION,29.4972118,-96.6665519
COLORADO SUBSTATION,29.4671681,-96.6198048
GARWOOD IDEAL SUBSTATION,29.4949248,-96.4533066
PIONEER SUBSTATION,29.5048468,-96.4596284
GARWOOD PUMP SUBSTATION,29.5156832,-96.4090011
B&B GRAVEL SUBSTATION,29.52016,-96.4161571
GARWOOD RELIFT SUBSTATION,29.514419,-96.4652144
GARWOOD LONE STAR SUBSTATION,29.4196771,-96.3464978
EAGLE LAKE SUBSTATION,29.5800614,-96.332731
PRAIRIE PUMP SUBSTATION,29.6023569,-96.3784897
GARWOOD CITY SUBSTATION,29.4477878,-96.3919106
MATTHEWS SUBSTATION,29.5068446,-96.3326957
LAKESIDE PUMP SUBSTATION,29.5591819,-96.3347237
COLUMBUS SUBSTATION,29.6983763,-96.5428302
STAFFORD HILL SUBSTATION,29.6498498,-96.5156802
RIVERSIDE PUMP SUBSTATION,29.5701935,-96.4017964
ALTAIR SUBSTATION,29.5642646,-96.4624592
NADA SUBSTATION,29.3920652,-96.3870401
TEXAS GULF SULFUR SUBSTATION,29.2637946,-95.9005593
CANEY CREEK SUBSTATION,29.3247025,-96.1186196
COLORADO BEND SUBSTATION,29.2891463,-96.0689187
COLORADO BEND 2 SUBSTATION,29.2876288,-96.0646382
BAILEY SUBSTATION,29.1853812,-95.9921528
SEADOC SUBSTATION,28.9521878,-95.4346483
SEAWAY SUBSTATION,28.9488206,-95.4327263
FRANKLINS CAMP SUBSTATION,28.928147,-95.5639012
SARGENT SUBSTATION,28.8721361,-95.6677615
CAMDEN SUBSTATION,28.9881323,-95.3573917
EINSTEIN SUBSTATION,31.7695945,-101.520607
ENDEAVOR SUBSTATION,31.8172045,-101.9755564
PRONGHORN SUBSTATION,31.8177202,-101.9732596
BLUE ACRE SUBSTATION,31.9580009,-101.9263811
MCKINNEY STREET SUBSTATION,33.2136275,-97.1027909
RETRIEVE SUBSTATION,29.099849,-95.4927732
COPPER SUBSTATION,29.0067586,-95.4051272
BASF SUBSTATION,29.0016876,-95.3966161
CORTEZ SUBSTATION,28.9248602,-95.3240058
QUINTANA SUBSTATION,28.9322478,-95.3178323
MARINE SUBSTATION,28.9335033,-95.3397027
SINTEK SUBSTATION,28.992286,-95.3573858
BOOSTER SUBSTATION,28.9628582,-95.3917232
JONES CREEK SUBSTATION,28.9575768,-95.3809992
NE 10TH SUBSTATION,35.4790469,-97.3831789
GORMAN SUBSTATION,32.2216562,-98.6601806
DE LEON SUBSTATION,32.1179773,-98.5350876
DE LEON MAGNOLIA SUBSTATION,32.0724123,-98.4698672
LEON SWITCHING STATION,32.3739509,-98.7688186
LEON EBAA SUBSTATION,32.3728527,-98.7690956
FLAT CREEK SWITCHING STATION,32.2652303,-98.474548
SILVER STAR WIND SUBSTATION,32.3310759,-98.4657718
LINGLEVILLE SUBSTATION,32.2608135,-98.4683601
SUBESTACIÓN PARQUE INDUSTRIAL ESCOBEDO,25.8059986,-100.347432
MILLEN SUBSTATION,32.7553812,-103.1618474
ACERO,26.9082389,-101.4573576
PARAGON SUBSTATION,35.3106339,-96.4230913
WEWOKA SUBSTATION,35.2224504,-96.5287214
CROSSROADS WIND SUBSTATION,36.0747975,-98.7597413
MATTHEWSON SUBSTATION,35.7280878,-97.7924408
MINGO AIRPORT ROAD SUBSTATION,36.1993529,-95.8695608
MEADOWLAKE SUB,34.7968592,-106.6718441
EL CERRO SUB,34.7749701,-106.6783715
FORRESTON SUBSTATION,32.2555506,-96.864552
BLACKWATER HVDC TIE,34.3007756,-103.1752512
CLEAR LAKE SUBSTATION,29.6083655,-95.1264846
DIEKEMPER SUBSTATION,33.2187802,-101.4077977
GRAHAM INTERCHANGE,33.1866604,-101.4080492
CORONA,28.5787452,-100.6057297
HOLOX SUBSTATION,33.6447627,-94.1061012
HUNTINGTON SUBSTATION,31.2689001,-94.5742708
LONE OAK SUBSTATION,35.6391384,-97.5913659
NACOGDOCHES NORTH SUBSTATION,31.6516577,-94.6542083
PRYOR JUNCTION SUBSTATION,36.3210828,-95.2483838
SECURITY SUBSTATION,30.3221402,-95.2948301
JAYHAWKER CREEK COMPANY SUBSTATION,30.3223272,-95.1587741
MALLARD SUBSTATION,30.2659765,-95.3518515
FOREST SUBSTATION,30.2061323,-95.4474475
CRYSTAL SUBSTATION,30.3211996,-95.3871288
SHEAWILL SUBSTATION,30.4255868,-95.4539173
PEACH CREEK SUBSTATION,30.4158749,-95.3281169
LNG SUBSTATION,30.444083,-95.5221358
LEWIS CREEK 230 KV SUBSTATION,30.4400829,-95.5201153
LACON SUBSTATION,30.4378417,-95.5224628
LONGMIRE SUBSTATION,30.3369936,-95.5077728
WOODHAVEN SUBSTATION,30.3194823,-95.5562009
PANORAMA SUBSTATION,30.37466,-95.51753
EGYPT SUBSTATION,30.392221,-95.5150723
PONDEROSA SUBSTATION,30.299273,-95.4927416
DEER LAKE SUBSTATION,30.3114361,-95.6253454
SANDY SUBSTATION,30.597507,-95.7272219
SPRINGWOOD SUBSTATION,30.0862038,-95.4403822
MARCONI SUBSTATION,26.0921204,-97.3971221
KLEMP SUBSTATION,30.0336939,-94.9084105
EXPOSAIC SUBSTATION,30.0365077,-94.908711
ROLKE ROAD SUBSTATION,30.0319893,-94.8980345
HUFFMAN SUBSTATION,30.1040963,-94.9955365
EASTGATE SUBSTATION,30.050536,-95.0132293
JOHNSTOWN SUBSTATION,30.2148874,-95.2870343
FACEBOOK DATA CENTER,32.9856855,-97.2617114
AMELIA NORTH SUBSTATION,30.0792196,-94.2346465
NEW LONG JOHN SUBSTATION,30.1200144,-94.9254239
TARKINGTON SUBSTATION,30.2390473,-94.9711673
SPLENDORA SUBSTATION,30.218849,-95.1388694
CLEVELAND SUBSTATION,30.3290916,-95.0862019
BATISTE CREEK SUBSTATION,30.2328245,-94.6816443
CHINA SUBSTATION,30.0452218,-94.3740143
PETRY WOODS SUBSTATION,30.0103015,-94.485369
DEVERS MARSH SUBSTATION,29.9727159,-94.5800512
LAMESA SOLAR SUBSTATION,32.7195007,-101.9362299
RIGGINS SUBSTATION,31.0543937,-102.8510042
UPTON COUNTY SOLAR 2 SUBSTATION,31.254196,-102.2961628
UPTON COUNTY SOLAR 1 SUBSTATION,31.248928,-102.288895
CASTILLO SUBSTATION,31.2537414,-102.3061815
DERMOTT WIND SUBSTATION,32.8638347,-101.0096822
FLUVANNA WIND 1 SUBSTATION,32.8860839,-101.0946317
SANTA CRUZ SUBSTATION,27.5889935,-97.534765
BRUENNING'S BREEZE SUBSTATION,26.5221611,-97.6553739
GREEN PASTURES WIND SUBSTATION,33.6445517,-99.4207873
BAYLOR SWITCHING STATION,33.6890496,-99.0472514
SEYMOUR BASIN SUBSTATION,33.5973786,-99.0393939
LAKE KEMP SUBSTATION,33.742389,-99.1433442
BOMARTON SUBSTATION,33.5111099,-99.4285181
NEW BARKSDALE SUBSTATION,29.7655428,-100.0791856
MACEDONIA SUBSTATION,30.1597039,-95.8099064
QUANEX SUBSTATION,29.9020816,-96.2124742
PRAIRIE VIEW SUBSTATION,30.0848974,-95.9824366
ARCOLA SUBSTATION,29.4890562,-95.4665311
DOW PUMP SUBSTATION,29.0532155,-95.5520019
TEXAS PIPELINE SUBSTATION,29.1457959,-95.6746616
FM 524 SUBSTATION,29.0643135,-95.7351935
HILCORP SUBSTATION,29.0455961,-95.7453669
MEADOW SUBSTATION,29.4602364,-95.2579808
FRY ROAD SUBSTATION,29.9126797,-95.7244222
SOUTH SHORE SUBSTATION,29.5152782,-95.0424671
BUTLER ROAD SUBSTATION,29.4889077,-95.1094308
P. H. ROBINSON PEAKER SUBSTATION,29.4916048,-94.9844576
MARATHON PIPELINE SUBSTATION,29.368477,-94.9410979
LIQUID CARBONICS SUBSTATION,29.3665884,-94.9405898
PRAXAIR SUBSTATION,29.3678646,-94.9472041
INTERCITY SUBSTATION,29.3794175,-94.9533182
CARBIDE SUBSTATION,29.3716762,-94.949447
TEXAS CITY WATER SUBSTATION,29.3865328,-94.9560366
GRANT AVENUE SUBSTATION,29.362673,-94.9392403
MARATHON OIL SUBSTATION,29.3756829,-94.9049973
BAYVIEW SUBSTATION,29.3676648,-94.9012546
GENOA SUBSTATION,29.6227473,-95.1177688
MCCABE SUBSTATION,29.6432279,-95.0404527
SHORE SUBSTATION,29.6231511,-95.0419129
MIRAGE SUBSTATION,29.6459671,-95.0536446
HANNA SUBSTATION,29.5976689,-95.0312974
HUNTER SUBSTATION,29.6014186,-95.0144409
SANDY POINT SUBSTATION,29.6799068,-95.0118121
ALKANE SUBSTATION,29.6814436,-95.0214445
BIG BAY SUBSTATION,29.6233565,-95.0454021
ORION SUBSTATION,29.6287037,-95.0450702
INTERMEDIATE SUBSTATION,29.6066748,-95.4468883
T. H. WHARTON SUBSTATION,29.939627,-95.5330859
JESTER SUBSTATION,29.9901075,-95.4576558
VETERAN SUBSTATION,29.9680988,-95.4855048
KARNACK TAP,32.6736457,-94.1746487
KARNACK SWITCH,32.6834239,-94.1522109
KIERSEY SUBSTATION,33.9987519,-96.4564611
RÍO BRAVO,25.9810051,-98.0624232
WYNTEX SUBSTATION,30.7423221,-95.5513515
PIPELINE SUBSTATION,31.94471,-106.3642005
GLADSTONE,36.3225526,-104.0425675
NORTH HUNTINGTON SUBSTATION,35.0851756,-94.2676661
CHAVES COUNTY SUBSTATION,33.4522091,-104.4513906
FOUNDRY SUBSTATION,36.2400008,-95.2742133
REDDEN SUBSTATION,36.2293364,-95.2841013
HEREFORD NORTHEAST SUBSTATION,34.8495522,-102.3461473
DEAF SMITH #6 SUBSTATION,34.7496256,-102.4780051
PARMER COUNTY SUBSTATION,34.518098,-102.8671968
DEAF SMITH #24 SUBSTATION,34.5256824,-102.8513583
CARGILL SUBSTATION,34.5962871,-102.7457114
FRIDONA RURAL SUBSTATION,34.607442,-102.7278491
DEAF SMITH #20 SUBSTATION,34.4532774,-102.9728896
FARWELL SUBSTATION,34.3889342,-103.038674
PLEASANT HILL SUBSTATION,34.4883471,-103.1462456
CLOVIS EAST SUBSTATION,34.4263723,-103.1694361
SALT DRAW SUBSTATION,31.3381463,-103.5029377
DRAW TAP,33.1891016,-101.6657625
RANSOM CANYON SUBSTATION,33.5277942,-101.6970057
MOULTON SOUTH SUBSTATION,29.5310832,-97.1402348
POMELO SUBSTATION,26.4448907,-98.4772235
RIDGE SUBSTATION,31.1047961,-96.2946075
LIMESTONE SUBSTATION,31.4218841,-96.2462874
AMERIGAS SUBSTATION,31.3560756,-96.160354
BROWN MAGNOLIA SUBSTATION,31.2303082,-96.1305441
OLETHEA SUBSTATION,31.4008639,-96.4264749
TEAGUE MAIN SUBSTATION,31.6472959,-96.2968216
FREESTONE SUBSTATION,31.5437615,-96.2483046
PLEASANT SPRINGS SUBSTATION,31.1748156,-95.8524922
PLEASANT SPRINGS TAP,31.3292448,-95.888635
CENTERVILLE I-45 SUBSTATION,31.352133,-96.0166123
TEMPLE INLAND SUBSTATION,31.3819076,-94.8674191
MUSTANG PRAIRIE SUBSTATION,31.2378272,-95.5825141
LATEXO SUBSTATION,31.3643775,-95.4252227
BEREA SUBSTATION,31.3583164,-95.3185643
GRAPELAND MAGNOLIA SUBSTATION,31.4601128,-95.6874096
POINT BLANK SUBSTATION,30.7527057,-95.2252999
CEDAR SUBSTATION,30.8687471,-95.661472
DORRELL SUBSTATION,30.5244202,-95.3888255
EVERGREEN SWITCHING STATION,30.5322086,-95.4624407
TEMCO SUBSTATION,30.5321692,-95.4629808
GEORGIA SUBSTATION,30.5725883,-95.473241
GOREE SUBSTATION,30.6806364,-95.5006421
MOUNT ZION SUBSTATION,30.7208961,-95.6694476
COLD SPRING SUBSTATION,30.5687207,-95.1036618
COLEY CREEK SUBSTATION,30.4950073,-94.9667416
RIVTRIN SUBSTATION,30.8403135,-95.4083634
FERMI SUBSTATION,29.7697421,-100.7875274
OGLETREE SUBSTATION,30.7040248,-94.9525792
LIVINGSTON SUBSTATION,30.714288,-94.9175312
BRAGG SUBSTATION,30.4330558,-94.5833142
GULF SWITCHING STATION,30.6460887,-94.8150057
GULF LIVINGSTON SUBSTATION,30.6459232,-94.8148702
GULF TRINITY SUBSTATION,30.8377542,-95.1729137
ONALASKA SUBSTATION,30.850288,-95.1091566
HIGHTOWER SUBSTATION,30.413075,-94.9268651
HERTY NORTH SWITCHING STATION,31.4196245,-94.6784183
CHAMPION PAPER MILL SUBSTATION,31.3583479,-94.6793799
BIOMASS SUBSTATION,31.369262,-94.7389678
CORRIGAN SUBSTATION,30.9925568,-94.8037203
MAGNOLIA GROVETON SUBSTATION,30.9756965,-95.1638016
KICKAPOO SUBSTATION,31.0062077,-94.9999682
SLOCUM SUBSTATION,31.617997,-95.4880931
GRAPELAND SUBSTATION,31.5085079,-95.4584493
BROADDUS SUBSTATION,31.2914061,-94.2666777
ETOILE SUBSTATION,31.3365039,-94.3977489
WETSEL SUBSTATION,32.6295111,-100.5469642
CLAYTONVILLE SUBSTATION,32.628064,-100.5456005
TWO DRAW SUBSTATION,33.2196926,-101.4086396
YANCY SUBSTATION,33.1524222,-101.3720167
DRAW SUBSTATION,33.0066147,-101.6664636
JUSTICEBERG SUBSTATION,33.0035254,-101.1623632
SOUTHLAND SUBSTATION,33.3578323,-101.5558754
HACKBERRY SUBSTATION,33.2867624,-101.5570062
CHIRENO SUBSTATION,31.5196546,-94.3521097
NACOGDOCHES SOUTH SUBSTATION,31.5789453,-94.6389968
NACOGDOCHES SUBSTATION,31.6084441,-94.6762841
NACOGDOCHES SOUTHWEST SUBSTATION,31.567535,-94.6786986
TATER HILL SUBSTATION,31.6843576,-98.6036635
CORN TRAIL SWITCHING STATION,31.818833,-98.6636478
DENISON DAM SUBSTATION,33.8167356,-96.5685696
TERRANOVA,31.5548139,-106.4061325
RAFTER SUBSTATION,29.4166937,-98.8062084
AHMSA,26.8840969,-101.4596723
TOLLETTE SUBSTATION,33.8187547,-93.8969737
EDMONT FAIRFIELD SUBSTATION,35.6451013,-97.5131588
WALNUT CREEK,34.9868473,-97.3719369
AIRPORT N WEST SUBSTATION,32.926928,-97.0439455
KINGS ROW SUBSTATION,33.2499992,-97.0985878
VALLE DE JUÁREZ,31.7023906,-106.3731413
EAST CENTERTON SUBSTATION,36.3583473,-94.2457605
SAMALAYUCA Y SAMALAYUCA 2,31.3301619,-106.4846557
AUSTIN SUBSTATION,31.7830319,-106.4200852
LLANO GRANDE,25.8000461,-97.4508465
QUAY GS,35.1839547,-103.730402
BORDAS II SUBSTATION,27.4393298,-98.9066251
MARTINEZ SUBSTATION,29.4506996,-98.3223674
HAWKINS SUBSTATION,32.5928573,-95.2006171
CITY OF LEVELLAND SUBSTATION,33.5902607,-102.3763021
QUITMAN SUBSTATION,32.795316,-95.4273849
GREENHOUSE SWITCHING STATION,36.355961,-94.2504071
GERALD GAY SUBSTATION,36.2384379,-95.2820704
PORT OF CATOOSA SUBSTATION,36.2481184,-95.7451489
PATTERSON SUBSTATION,33.6836274,-94.1447263
AMBER JACK SUBSTATION,31.8481375,-103.8827976
DARLINGTON ROAD,35.5897953,-98.1379643
KIOWA 1 SUB,32.5010783,-103.9680828
RUSHING NATURAL GAS SUBSTATION,34.7960911,-97.7976678
PURCELL,35.0170946,-97.3771323
ROADRUNNER SUBSTATION,32.2122948,-103.5324484
SCISSORTAIL SUBSTATION,35.5551784,-96.5514065
DENVER CITY SUBSTATION,32.9728238,-102.7433121
ALEX BRADLEY SUBSTATION,34.8536835,-97.7963689
BYRD SUBSTATION,32.6117394,-103.3088459
CORNVILLE SUBSTATION,35.0217614,-97.8940013
LEE SUBSTATION,32.8063899,-103.4596872
TEXACO CO2 SUBSTATION,32.78583,-103.5092474
NE ENID SUBSTATION,36.4408004,-97.8360333
BECKNER SUBSTATION,35.6118969,-106.0284691
MADILL INDUSTRIAL SUBSTATION,34.072833,-96.7527562
PNM DUMP SITE,35.7039432,-105.9580156
CV SKELLY SUBSTATION,32.8059916,-103.8848922
CV LUSK SUBSTATION,32.6524685,-103.8570826
PCA SUBSTATION,32.5734001,-103.9762078
HOPI SUBSTATION,32.3492565,-104.2201289
DENTON SUBSTATION,33.0437122,-103.1723809
CEMETERY ROAD SUBSTATION,35.3102553,-97.7634414
CAMINO ALIRE SUBSTATION,35.683922,-105.9664863
CUSHING TAP SUBSTATION,36.0137802,-96.7463633
CARNEY SUBSTATION,35.8121833,-97.0191108
CUSHING SUBSTATION,35.983602,-96.8032448
WARWICK,35.766781,-96.9816156
AIR DEPT. SUBSTATION,35.4022507,-97.4043788
MESA DEL SOL SUBSTATION,34.9929686,-106.6140142
MATAMOROS POTENCIA,25.8278066,-97.6352888
WAIT CANYON SUBSTATION,32.4211689,-104.4543051
CONE BUTTE SUBSTATION,32.3998251,-104.5585634
NORTH LOVING SUB,32.2962561,-104.1288143
CHINA DRAW SUBSTATION,32.0623778,-104.1156199
POJOAQUE SUBSTATION,35.8618341,-106.0021306
KEWA SUB,35.4696981,-106.3025892
HERNANDEZ SUBSTATION,36.0456737,-106.1114163
PORK CHOP HILL SUB,35.6418077,-105.2435313
TALPA SUB,36.3334953,-105.5919948
PENASCO SUBSTATION,36.1723045,-105.6810666
BOWIE-CASS ELECTRIC DISTRIBUTION SUBSTATION,32.977975,-94.7206128
LONE OAK,34.8720086,-95.5440228
STIGLER SUBSTATION,35.2889247,-95.1137366
HIGH LONESOME MESA WIND SUBSTATION,34.4726632,-105.9671369
